"","totallength","dMeasd","dMeas","trial1","trial2","trial3","trial4","trial5","trial6","trial7","trial8","trial9","trial10","trial11","trial12","trial13","trial14","trial15","trial16","trial17","trial18","trial19","trial20","trial21","trial22","trial23","trial24","trial25","trial26","trial27","trial28","trial29","trial30","trial31","trial32","trial33","trial34","trial35","trial36","trial37","trial38","trial39","trial40","trial41","trial42","trial43","trial44","trial45","trial46","trial47","trial48","trial49","trial50","trial51","trial52","trial53","trial54","trial55","trial56","trial57","trial58","trial59","trial60","trial61","trial62","trial63","trial64","trial65","trial66","trial67","trial68","trial69","trial70","trial71","trial72","trial73","trial74","trial75","trial76","trial77","trial78","trial79","trial80","trial81","trial82","trial83","trial84","trial85","trial86","trial87","trial88","trial89","trial90","trial91","trial92","trial93","trial94","trial95","trial96","trial97","trial98","trial99","trial100","trial101","trial102","trial103","trial104","trial105","trial106","trial107","trial108","trial109","trial110","trial111","trial112","trial113","trial114","trial115","trial116","trial117","trial118","trial119","trial120","trial121","trial122","trial123","trial124","trial125","trial126","trial127","trial128","trial129","trial130","trial131","trial132","trial133","trial134","trial135","trial136","trial137","trial138","trial139","trial140","trial141","trial142","trial143","trial144","trial145","trial146","trial147","trial148","trial149","trial150","trial151","trial152","trial153","trial154","trial155","trial156","trial157","trial158","trial159","trial160","trial161","trial162","trial163","trial164","trial165","trial166","trial167","trial168","trial169","trial170","trial171","trial172","trial173","trial174","trial175","trial176","trial177","trial178","trial179","trial180","trial181","trial182","trial183","trial184","trial185","trial186","trial187","trial188","trial189","trial190","trial191","trial192","trial193","trial194","trial195","trial196","trial197","trial198","trial199","trial200","ci_length","lower_CI","upper_CI","mean","tooth","layer","record"
"l1",31,17.1572023978486,17.3,17.3614523874998,16.1191779312415,15.8493225086586,16.4564116258682,16.5243899099511,17.6844855179039,17.7041299217479,16.6269263089411,16.481158396491,16.8849021052239,17.4636644661691,17.2234389361328,17.9475144999265,16.5310939673673,17.7384736293995,18.6699591922468,16.9211802247695,17.9334090104242,17.4228367540942,19.4999695934184,17.1846632198484,19.0383604052056,17.6423927725705,17.6960187824082,16.8009794363952,19.9778830941196,17.9186347003831,18.23360188799,19.9267313914551,19.302365185597,19.1968164453413,18.4379436209886,18.6381290599027,18.0266197354509,19.9797729136712,20.013730133597,18.0260211273167,16.4682826906817,17.8744385637388,17.6728350856867,18.5738606814154,17.9733759992849,17.8465366064498,18.801762183403,18.734461114441,18.934152904154,18.0272591943438,17.5898412226055,17.4850227339812,18.5829982647048,18.2506433606397,20.1213011066051,19.3969581438503,18.4357235745877,18.313065951346,18.0833847262694,16.3376528367992,17.6749069528391,18.0727580123186,17.3835754306553,16.9640329052479,16.4557690758588,16.4289543005664,18.2473682580834,17.2412805857446,16.9834500094375,17.9208930654524,17.3594083693007,18.4633550054424,16.6833194636576,16.9988287488761,17.0029501253962,18.2004588343087,17.4546289114083,17.9611297686059,17.7522613080637,17.0663274018036,17.3369666678358,16.3866643597426,17.1569774266695,17.5759502036925,16.2883157654389,17.60531958568,18.170962212131,17.4358541964114,16.7011858385801,16.9367785648372,18.196569804609,17.9500565758347,18.6348729192056,19.2023367111331,18.0201847978221,17.2680723681134,16.8937203007864,16.9081302072612,16.9439532363864,16.3255875813267,16.2058679850272,17.6040511082643,16.7575102575575,17.1000724348426,16.951901621611,17.6001568183881,16.9063419081431,16.2070942093996,17.1079473032232,16.1528533003004,16.1017448658304,16.1991970071756,17.4044564441811,16.3166715883196,16.3184570423883,15.5935804354462,17.4743240795166,16.3620557416602,17.3321622124203,16.0583022714456,16.8642868982313,16.9412480207015,17.5295342159268,16.9471889735074,16.9104255276019,17.5819288441378,17.209878258161,17.5633198033406,17.9303986421477,16.6843257442888,16.4196910904737,16.8873828084848,17.9911956687865,17.4120285347845,17.7644608534381,16.7324643989446,18.1273156156992,17.7541546479584,17.7507206003911,17.6343076899714,17.2319475471696,17.8712454027421,17.8386465941693,16.7883441848178,17.373008406865,16.8679494560097,16.9988436828787,16.7754604354903,16.1834325937615,17.6888889973161,16.2862328206102,16.3051004890912,15.9889697352748,17.0437606791722,16.5808855851734,17.4594146336075,16.4155676355613,16.4392883582915,16.2204676563439,16.7014675926499,16.3984093686447,17.2002410885864,17.8155484876168,16.0205749468747,16.2117357498526,17.5346872122038,16.729119088549,17.6578065449467,17.1121457493824,17.0200679792879,17.4420871065086,17.8088578618648,17.8021583751852,16.3542517116242,16.3845054104236,16.5798538994361,17.2850843005849,17.2475842891488,16.2683914353802,16.9758050583722,18.0076027599344,17.2211002625559,16.3545482063154,17.6043853304965,17.4263849776254,16.478914103089,16.8636424184712,16.4907297416303,16.4785496966861,17.9138930642038,16.7939107211598,17.3815418243737,16.1892767546002,17.4743735133089,16.1626256165133,15.8487834055224,16.8305939518697,16.8494110022144,17.2017560518521,15.8945834434936,15.9256027413069,16.3924085313653,16.942544486687,31,15.9897598655648,19.4973943071792,17.3233932783563,"tooth1","A","reference vector"
"l2",62,17.1572023978486,16.5,19.6455987040547,20.7089455451987,18.8594463832198,22.3366735488779,21.0737800209985,21.4789690947074,21.5480994163624,20.8069140380897,17.5489168920194,18.9134797625756,22.5187053338382,18.0597825940438,21.1006230701818,18.9812323793573,20.3003113627079,20.8735363322806,19.6202112460404,19.6585056048242,19.1161829781811,24.0614535357781,18.8849188881525,20.7904696319628,21.47719657714,18.9859237521141,20.4381234941323,20.5293410665988,17.8913667062851,18.5488506175091,18.9914941567079,21.5309128088376,22.2360300964578,21.2114540181495,21.0577861182753,20.3445253961119,22.0251685037974,24.0529539553748,20.9939206761961,19.7671156888476,20.7344517063691,19.7271134004288,20.6108078158119,22.4871267393104,21.2449258975789,21.3296915725042,21.1653497532805,21.3337274565998,20.4533060734389,20.6946503861983,20.2589469886429,20.6014121307134,20.8359816821072,23.3595231473678,22.7159984149643,21.7946321778971,20.9372573723737,22.5357935966135,19.0230585213249,21.7354033274789,19.3874894034804,22.2425628406713,22.991450736008,19.2875530349119,19.0587936840705,20.7919665273977,19.9096949547987,19.0684981945046,20.1795710026366,20.6492876942825,22.7650923313956,20.0484856649173,21.1079469679605,19.6637415174897,22.1184550065474,19.9184111648516,21.3865855184163,20.4119797653464,22.3783228512587,21.7455696312072,18.9642553289192,21.3772162672003,19.1575169879724,20.5099054395034,19.5265560642351,22.0346738681222,21.3897322058944,21.0657558065982,22.6454065990262,22.2875037549764,20.0509797845837,22.3082145177691,23.5934010152756,22.2341347450108,21.4815156914529,19.5946603710454,19.0729927836974,22.3638604618973,20.0919744349045,18.9700956558525,20.800234766092,22.0497215168194,20.7779534750495,21.0639630538305,22.7014203489872,19.5396704684691,20.0874110663768,21.3878196297924,20.7869900601914,20.8674279098961,21.2779962519305,19.115377293662,22.7678102106073,20.677098908951,17.9364806607585,20.7415845451387,22.469600203196,22.6894197831803,19.3102755593429,21.8680379993369,22.9414415193191,19.2976590431831,20.5300592817576,20.313191073355,20.3316508491502,20.6948424093061,21.2981614705354,20.4447227016332,19.9260605075482,20.342596411148,21.25962335494,21.0534024806386,20.4301218660356,19.9726049125187,23.6370551115748,20.5145801081357,22.5184416050924,23.8116096580357,21.4526531993912,20.410020946711,20.7540078882347,23.4015612491396,22.2770615894766,19.240265233738,22.7227470690342,21.7728688842345,21.6748164148151,20.578748579078,21.3486817030752,20.8619658176953,19.3271439118691,20.8552396423284,23.223757083829,20.9647173497606,22.5367440290038,22.8504765131332,22.4119736734281,19.8400138282839,21.0268521613861,22.3133606209674,21.2898295474682,21.6158256685897,20.7594994336101,21.1240206939643,22.9048071857751,19.8133412983676,20.6869876783707,21.6919423342599,18.9960163985015,21.149172833951,21.7484717531159,22.0232142912023,21.6786574148784,19.7044582722963,22.0964641363214,23.0550674864433,22.9709725076743,20.5386764867441,22.2981092344893,20.579150981371,20.865523094694,20.8257285556138,21.1150166387947,22.2324124088003,21.4341189835162,20.3626521164061,20.6915555732841,20.1405831198429,21.4818208765898,19.8031461330456,19.9538921011735,19.1981807021895,19.216850910738,20.3924801747686,19.6845802910159,21.32522661893,19.6629458247236,22.5319270620413,21.4939145553055,21.2492334334509,20.43070305281,20.7173987892002,62,18.0720092946304,23.4005102965953,20.8893636779673,"tooth1","A","reference vector"
"l3",100,16.2523152040235,16.6,16.7835585727751,18.7305079986921,17.6831983378822,18.0557165676661,20.6197737850644,16.8969848288392,16.8483407184872,17.8216850112735,18.1721084164103,17.8332116415897,16.6143051013063,19.0288592144941,16.301785548783,20.1263872205187,16.9871140313045,19.1460929706592,17.7410918209868,17.259877237586,19.3181851412449,16.3114135119803,15.6806696587205,18.7990497377275,15.7039549537181,14.2984177346201,18.0142736635825,18.4496523996063,19.3976790927507,17.614887779478,15.8132269219573,15.5613276117949,15.4193961335641,16.4992234119243,16.3397726765104,17.2431321783336,14.2577932509282,18.1229628216102,17.6650049701995,17.8496933539859,15.7864739845372,18.0520980908114,15.9847485457451,19.5929162182604,17.0763070080201,17.0921818819984,17.8422167532774,16.5066078855496,20.1453261264414,19.8201759430465,19.5507443916963,18.6814328034906,17.6270314217541,18.2010678658899,16.604161250459,18.755549703029,19.3453689462267,15.4578930514041,19.1553115838913,17.9069649630659,17.3687074591089,18.1211977366799,18.2128072692219,17.5031935994143,16.7817137120202,17.7635837065687,18.7740621584357,19.2177659700432,16.3135061501363,18.319514778908,17.6226855534162,20.7077380745432,18.4413303291804,19.9473783078295,17.666091221017,16.4437312864441,17.3906162296543,21.3494488698367,17.4052259808294,15.300877924745,16.5767441520758,17.6030835085596,17.093195444566,18.6278840398908,17.5514270541464,16.9580981506927,18.2460799436793,18.4428799122965,18.2675457360475,17.6810277603831,17.0392865106822,18.4288632496621,15.5808750408572,17.377898668723,19.3623897528321,17.0457980713323,17.7736053966484,18.4452048444627,18.1144150058929,18.4309292498815,19.6460687258611,18.1798503477805,18.7095943624105,18.2248486092596,17.8362273065474,19.9542884959111,18.9179696781346,18.7984576106765,17.3745549110636,18.2227311734911,17.427447519756,18.2094238096972,18.2407258800549,17.8892201569233,19.9620544432702,18.312852439641,17.8452926358739,18.2838270442282,18.891245250077,17.5436471240318,16.8476790706236,18.4101622654966,17.6804226484319,18.3827122517204,16.6328426990191,19.6257657910328,17.0483505528478,18.4807846019319,16.4721774769099,19.11981800092,17.5912130162244,17.4552914842575,17.3493885805694,18.4824687852122,12.6957473591281,16.964524227209,14.3763778593162,15.3996731734353,16.3240374513197,17.286725027593,16.6289794964697,15.2274179692982,15.7027877671432,18.3072740918756,16.3910768714197,16.6971419696546,17.6639260721871,14.214256893262,20.2791109132106,16.2270726907305,16.8690189229247,18.7647409499182,16.8384155178406,14.8638177773193,15.0570792260747,16.0694593193971,15.739081419214,19.0021291993005,19.1325570132546,17.8843584727666,19.0344793552967,16.1220869295074,13.8789875308346,17.8435511129323,16.8777327040412,16.709749878537,14.6521766056733,16.4446222365738,20.6613842679807,17.6922716823868,18.1382659893194,18.5486440028661,18.9183657997236,18.480202919799,17.1104865200099,18.321390518373,16.8944088506922,18.1028985984832,18.9136606372379,17.6046235772432,17.3108595027766,16.2041483460975,19.3335234973978,16.3928849234815,20.8142696649073,17.911206551174,17.0281348327797,17.0438279197916,16.9624234749133,19.8569301140711,17.3998711389933,19.8220405944399,18.7257776790005,18.3654499300122,16.8616323881976,16.7566857514501,17.6525725498354,15.9449057560882,18.1927406396757,19.4929928947988,18.0508551412688,16.0371944834287,100,14.3832728279751,20.2757662935414,17.6243204324543,"tooth1","A","reference vector"
"l4",121,16.7001563967873,16.2,21.8833196339512,19.8657428640654,21.0147634915349,21.1946601204674,20.5853488965883,22.0611304443809,21.3120806787852,21.3052255253053,21.7871972159556,23.3292588118025,20.1533049236743,21.3939455237252,20.2716019216271,20.6410194240804,19.2721501544086,21.1619459266911,22.6909107378563,19.1132151084904,22.8310795226864,19.0847999173134,21.0757775322475,18.1051157603674,22.6738102243473,22.7490195273514,21.3741288131605,20.1754613823665,22.035010576122,20.7450586514665,19.0215227338529,20.1314580661391,21.5501974986175,20.7424754347725,21.9224795552859,20.1802133241457,22.543821503239,20.8514784595243,19.933336892477,23.0905505334294,20.9810030688477,19.7633185247366,22.9383687152902,19.6535719424464,19.472180821269,20.64342231371,19.2891882198373,20.8975192673826,20.6825975316778,20.4712745570571,20.7534942510635,18.9061316129349,20.050330887191,18.5536288704041,18.5679334797383,20.8316343961956,18.4584005765962,19.5325865443687,18.8393959196716,22.6375868820462,18.3385931497146,19.4050745034287,21.0423713180476,21.2665406890988,21.9035839062506,19.56378243622,19.0030358421162,19.6627713297169,20.7794674863107,18.9243322180735,21.2557897791054,19.189568130807,21.1625518473158,19.1882820890097,19.615256507768,18.3648868169742,18.2959175234783,16.2482908498772,18.6768231602588,21.2128350218863,18.7082298612475,20.8251064778076,20.7860283311848,18.7172854437107,18.0890165385828,20.7654337840441,18.0573726388288,19.9214910947309,18.8416665319551,19.670715935526,19.634831245691,15.5756955438412,21.620467624051,18.0315158205788,17.7402225819699,18.8419878906516,19.2802000724693,18.0828328367134,18.9656147466246,18.8536596137424,17.0010358537671,18.9891957478729,19.4846738786314,18.464187956991,19.4368565634906,18.814961700266,21.1509243760428,18.2298621366239,19.1419072919876,16.123796184885,18.1598526140135,19.6317569339613,19.0370479405419,20.3924848367709,18.7621658998544,17.8483368994824,18.7778184893022,18.6181913129006,19.7238769416449,19.9991192909006,19.1393761022654,19.0799686930492,19.2499936923062,19.9925428221087,18.5377680405582,18.3959161291272,21.5190586061251,19.5724429694057,18.0926696885509,18.2519581864565,17.2394728669556,19.1260739388258,18.7172722135102,19.7538643962598,18.959875235662,18.0766633794163,18.2029069322065,18.8523934104272,20.9994041875282,19.9785195476788,19.1913837786105,17.7801990008564,18.9160119499654,16.9125587512604,18.979803497818,18.9103618520997,18.8822265750058,19.4474027775125,17.2714172099088,20.4860465952304,20.6909894317849,17.5823788280862,17.2660977612752,19.2920625439723,19.9190890286319,18.8704465511953,21.553180324147,18.528529916288,17.6635210062333,17.8081693995425,17.5240498770099,19.0789947473212,19.4509454929003,19.2211575162625,18.047193281164,18.253822011824,18.8510734839948,18.403699549637,17.0353196478444,16.7172877984469,15.6521793082476,18.4153371711916,20.3237521627266,18.9369145331583,21.0465202140681,19.9728742575922,18.4373090557727,18.6760649891069,17.2664436743832,19.3327074242844,19.2949201725312,19.069402888189,17.1999339077285,20.1445615201826,16.2226569812303,20.9623566192887,18.7297911063575,17.3588033952971,19.6266256493358,18.0847662032633,17.4349158438717,16.4730418796942,17.1211929386566,15.9314264504021,20.205441944387,18.927626273666,18.1309440777797,19.1925579093183,20.301554910641,17.7114701144913,19.8680144051403,19.3822531288353,121,16.2232978279464,22.6904832250186,19.4172398341385,"tooth1","A","reference vector"
"l5",134,16.4253035953237,15.5,18.6066496904092,20.2844211098177,19.4821490290931,20.4863463492294,20.7695410431119,17.4506536989408,20.7811387789199,20.5983100110103,18.2574917024491,20.6984398612828,20.8441474732042,21.5276992082154,19.6365025863092,19.8564082531039,18.3492093502653,18.2366361506151,20.556160158956,21.8413261983083,21.7977476475099,19.6828707355871,20.4244117782522,21.1250689433238,19.3938707098596,16.8496885360902,17.835514000801,20.7576150086699,16.2055726243709,16.6401887025735,20.9240414321369,17.5363410856101,18.2337498772597,18.836317748458,19.4007059726756,22.2603409164634,19.7167571453097,21.1118246069522,21.182663565981,15.1369214904927,19.8249475630298,20.5370873957462,18.2688932944184,19.0415189324653,21.7378224378918,19.4121261247311,20.8436470610731,19.2985407982844,17.9787350017361,17.9319454854094,15.7410119036301,19.4600282849065,14.8992409698598,18.9799593528201,19.418018193187,17.63986400202,19.1900646983063,17.3809630401948,16.8321377680225,17.209416472941,17.7378482304743,16.7108097901452,16.8134471585988,16.2128818928776,18.7611459480963,16.499725299633,18.1795262398965,19.129299985082,19.0627461924235,16.3292036716228,16.2022371266427,15.9356620259887,17.2765780187307,17.2681620467243,15.0726168301976,19.864408819906,17.5082758026751,20.4325187781897,16.3842387204713,16.4350905605228,18.7784291465564,14.7320638412796,14.1468443274779,20.1236619784026,18.0602372183886,14.7986171067953,15.9760177605928,17.7496951741076,13.5605590786463,17.901219607465,18.6275588011889,21.3154687880973,11.9050414619065,19.1622261819478,17.5517243864513,16.1255905014804,16.0291031024365,16.2915698680135,16.4975045728182,15.047711598776,17.4212175516473,16.9693127022668,15.1914598022548,18.3851615902236,14.0620571847063,15.4541193609759,15.0257939743257,17.9518623153197,18.3838069151649,17.2280792418678,18.0251477831675,18.0315242888139,17.3618154846316,16.6646323615909,18.8591456703004,15.5079051947575,19.214584600433,12.6623236585197,18.5558242608702,17.291506066245,18.9222221419276,16.3377726484732,17.8911659128109,17.3773928308139,15.4230392644855,19.0870671736903,12.2609440016885,16.9880287686813,20.7990107953711,15.6212537198687,19.8625847892726,14.6299271252895,17.9287814805621,17.7256740036579,17.1177744338389,18.6163859471869,15.3693158825207,19.2870655107512,15.046191364302,17.7714832077537,17.8022115032064,15.9675681540519,16.4056035927797,17.8270112251241,17.9720749755204,17.7488893087206,19.2224145058213,16.7600469239969,18.8437031091238,17.5362407428528,16.1488406386358,18.6647503187937,16.4021212520085,12.5164924222369,16.7753494832684,14.462989356617,17.7036030159263,11.5999723472359,21.4826093947474,14.0259766868824,16.3835698425403,17.9268389358946,15.0554171680569,19.5662987836677,16.6384508142529,19.3591361235699,15.9474285058807,16.2427576687448,18.6114899730578,18.1224406020769,17.9700507351392,16.4788682235583,16.9148909137488,16.6059197884744,16.989065518652,17.5359777069986,16.3729356726091,18.7827697704854,15.9326351319828,16.3449538615293,16.3287727453166,17.103646074709,14.8228211417376,16.403640461826,19.1285729179528,15.9027725237078,17.8487754608163,17.0307420215125,15.7199175662898,16.3532416134335,18.5973256777689,17.299657021686,18.6330835974341,18.3172064888826,16.8337340408398,15.7932922307433,16.7183953918064,17.3402564351212,17.8364040474278,17.8332488373674,20.1678844836706,17.4799599780332,134,13.5721945188522,21.4784308795812,17.6758319785491,"tooth1","A","reference vector"
"l6",168,15.5919056586413,15.1,15.6165956668872,14.8430383853093,13.9294860668732,15.0597975215197,14.3212335474112,18.3312671857116,16.1267032467912,17.7676055367662,18.0689157981696,14.346866318255,18.2015224573935,14.6169530514097,18.4599046331413,17.1770704764758,15.6194987147223,17.5015165809593,15.4522564930506,14.5742642389792,15.2512082034229,17.5769114188654,19.0479463367834,17.7512241888529,15.9039264996057,19.5272400992168,15.5995063870014,16.1302979063882,17.7663620404272,20.1453856968558,17.4695503782466,17.6942057661741,18.3397414839939,18.1429015310872,17.1405443308064,15.1898715314631,16.3476032946874,16.0635490672486,15.8693239418936,18.6021278358492,16.653380031217,16.4784807615808,14.838682766372,16.0851333328366,17.0857626052155,15.0734868554154,14.7615225314627,14.6844211358095,15.7147058204973,14.9964800199346,15.3954206616299,13.7147177354589,18.1830340721345,11.9942746984417,13.7717473034211,15.462972553842,14.7598770463831,13.8948663937771,17.3211018934078,11.8507505894158,16.7516879088048,13.2286799305634,16.3546204231365,15.1474890886844,14.6523413261049,12.7910629326786,14.4523775239232,15.1803720581145,15.4625476258875,16.2206630981119,14.0640664520005,17.2210040996796,17.7423541359461,13.7829404886847,15.5836779537075,15.3564652582999,15.1666842360522,12.542566360002,17.6423753059184,16.8696745406162,15.8444759066466,15.4470060569796,16.4301038811316,13.5248999434999,15.8652604934547,15.3088465125021,14.9387706607828,14.5161783233204,15.8469039228558,15.4840705983449,15.5810719950312,16.3614471193099,16.0958736370495,15.814118400452,13.2572463048518,15.4910450006739,16.1739626241612,17.2430357639941,15.9339728749262,15.1384437889647,16.0693322104361,14.8991285578904,16.1648032576777,15.1482638427466,14.5429887443003,15.8724779053576,18.448693010459,15.4964064691099,16.1545295883336,15.591934044405,13.8850239565989,15.4639940250194,15.4230205059746,12.7681759823277,14.4955645616864,15.6105041948811,16.617143260057,16.1556871871992,14.5678951098148,14.9942710235711,14.3921637071767,16.6101547452168,15.3597990786605,14.2368875995225,17.8746853233385,15.1547997517225,14.347725209184,15.4267531184465,13.8810472002129,15.5758827482996,15.8818609261462,16.6571806366009,15.3685161504088,15.1266558762353,16.4068632177793,16.0424857640111,15.4341631265414,15.1278206692582,15.6112667621479,15.0815545100551,14.7354282361351,15.5853842705475,14.1953504408668,16.438097138277,15.4057216007438,15.041515250766,14.0243603119113,15.6773512032456,14.4513480408836,14.1668585808275,14.2570867833544,14.48858494528,17.36464158533,16.554621277908,15.2403335031932,13.987994418636,13.4776386694611,16.0108262600385,12.1568447715459,15.930743605769,14.0241585588647,16.6854812205176,15.1888919996374,12.2019328578113,15.0894721766133,15.3759806999681,15.1891770907403,16.0629897071615,15.4720179508499,16.6374679917635,15.0780669649922,14.1324989973016,12.9324281918212,15.0212631090232,13.6009257201781,15.1430953127126,14.8308766241302,13.8132445088876,15.452172868948,15.2971070169227,15.9345327802098,15.6049444250362,15.9889302760169,14.6955034180196,13.8714193549799,15.6055534578157,17.0438009730604,14.133244386432,14.6625140284451,15.9608330923272,16.1841345545484,15.603904330004,17.4822275838352,15.3549422504035,16.6827564628966,15.8747312580083,14.0736782878516,15.790647645162,14.7909405716553,16.6529223638525,13.8357148242223,15.1536129022763,168,12.7687481560865,18.4459692222973,15.5488445848063,"tooth1","A","reference vector"
